,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,cond_all
633,491,Bull,1.342655,1.3408599,1.34252,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
634,491,Bull,1.342655,1.3408599,1.34252,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
636,491,Bull,1.342655,1.3408599,1.34252,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
637,491,Bull,1.342655,1.3408599,1.34252,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
661,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
671,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
676,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
681,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
682,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
683,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
684,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
704,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
706,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
707,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
732,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
733,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
754,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
764,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
769,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
774,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
775,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
776,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
777,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
797,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
799,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
800,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
824,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
825,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
826,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
846,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
848,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
849,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
874,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
875,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
876,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
877,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
878,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
880,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
881,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
883,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
884,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
907,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
909,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
910,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
935,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
936,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
937,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
938,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
939,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
941,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
942,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
944,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
945,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
953,556,Bull,1.3506701,1.349535,1.3499501,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
954,556,Bull,1.3506701,1.349535,1.3499501,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
956,556,Bull,1.3506701,1.349535,1.3499501,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
957,556,Bull,1.3506701,1.349535,1.3499501,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
962,568,Bull,1.34652,1.3431001,1.344715,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
963,568,Bull,1.34652,1.3431001,1.344715,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
965,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
966,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
968,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
969,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,True
56,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
57,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
62,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
63,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
65,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
66,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
67,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
98,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
99,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
104,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
105,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
107,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
108,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
109,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
156,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
157,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
159,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
160,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
161,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
219,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
220,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
225,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
226,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
228,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
229,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
230,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,541,Bull,1.34906,1.34656,1.3482449,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
261,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
262,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
267,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
268,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
270,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
271,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
272,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,556,Bull,1.3506701,1.349535,1.3499501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
319,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
320,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
322,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
323,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
324,514,Bull,1.34636,1.3454299,1.345945,537,Bear,1.352015,1.350385,1.351865,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
