,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
157,3634,Bull,1.342655,1.3408599,1.34252,3825,Bear,1.3603699,1.35817,1.358235,3831,Bull,1.35675,1.353215,1.356065,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3884,Bear,1.371465,1.3705449,1.3710849,2021-12-29 18:00:00,2022-01-10 17:00:00,2022-01-10 23:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 04:00:00,3886,1.370745,1.370105,1.370535,2022-01-13 06:00:00
158,3711,Bull,1.34652,1.3431001,1.344715,3762,Bear,1.3598549,1.3584249,1.358585,3776,Bull,1.35146,1.34904,1.3501,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3884,Bear,1.371465,1.3705449,1.3710849,2022-01-03 23:00:00,2022-01-06 02:00:00,2022-01-06 16:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 04:00:00,3886,1.370745,1.370105,1.370535,2022-01-13 06:00:00
159,3711,Bull,1.34652,1.3431001,1.344715,3825,Bear,1.3603699,1.35817,1.358235,3831,Bull,1.35675,1.353215,1.356065,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3884,Bear,1.371465,1.3705449,1.3710849,2022-01-03 23:00:00,2022-01-10 17:00:00,2022-01-10 23:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 04:00:00,3886,1.370745,1.370105,1.370535,2022-01-13 06:00:00
160,3776,Bull,1.35146,1.34904,1.3501,3825,Bear,1.3603699,1.35817,1.358235,3831,Bull,1.35675,1.353215,1.356065,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3884,Bear,1.371465,1.3705449,1.3710849,2022-01-06 16:00:00,2022-01-10 17:00:00,2022-01-10 23:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 04:00:00,3886,1.370745,1.370105,1.370535,2022-01-13 06:00:00
161,3634,Bull,1.342655,1.3408599,1.34252,3762,Bear,1.3598549,1.3584249,1.358585,3776,Bull,1.35146,1.34904,1.3501,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3898,Bear,1.37489,1.373385,1.3743501,2021-12-29 18:00:00,2022-01-06 02:00:00,2022-01-06 16:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 18:00:00,3900,1.37351,1.37135,1.371465,2022-01-13 20:00:00
162,3711,Bull,1.34652,1.3431001,1.344715,3762,Bear,1.3598549,1.3584249,1.358585,3776,Bull,1.35146,1.34904,1.3501,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3898,Bear,1.37489,1.373385,1.3743501,2022-01-03 23:00:00,2022-01-06 02:00:00,2022-01-06 16:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 18:00:00,3900,1.37351,1.37135,1.371465,2022-01-13 20:00:00
163,3776,Bull,1.35146,1.34904,1.3501,3825,Bear,1.3603699,1.35817,1.358235,3831,Bull,1.35675,1.353215,1.356065,3867,Bear,1.3645899,1.3642099,1.36444,3874,Bull,1.3633549,1.3620901,1.362735,3898,Bear,1.37489,1.373385,1.3743501,2022-01-06 16:00:00,2022-01-10 17:00:00,2022-01-10 23:00:00,2022-01-12 11:00:00,2022-01-12 18:00:00,2022-01-13 18:00:00,3900,1.37351,1.37135,1.371465,2022-01-13 20:00:00
164,3898,Bear,1.37489,1.373385,1.3743501,3908,Bull,1.37203,1.370095,1.3703549,3920,Bear,1.374285,1.372365,1.3733499,3977,Bull,1.3587799,1.35729,1.3577249,4023,Bear,1.36619,1.363275,1.3655901,4043,Bull,1.35678,1.355245,1.3557351,2022-01-13 18:00:00,2022-01-14 04:00:00,2022-01-14 16:00:00,2022-01-19 01:00:00,2022-01-20 23:00:00,2022-01-21 19:00:00,4045,1.3576701,1.3563299,1.357275,2022-01-21 21:00:00
165,3898,Bear,1.37489,1.373385,1.3743501,3908,Bull,1.37203,1.370095,1.3703549,3920,Bear,1.374285,1.372365,1.3733499,4073,Bull,1.3459251,1.3440299,1.3455501,4089,Bear,1.3496649,1.34796,1.3482549,4092,Bull,1.345685,1.3436301,1.345525,2022-01-13 18:00:00,2022-01-14 04:00:00,2022-01-14 16:00:00,2022-01-25 01:00:00,2022-01-25 17:00:00,2022-01-25 20:00:00,4094,1.3480749,1.346475,1.34691,2022-01-25 22:00:00
166,3898,Bear,1.37489,1.373385,1.3743501,3930,Bull,1.367295,1.36534,1.3670499,3944,Bear,1.368995,1.367625,1.3677349,4073,Bull,1.3459251,1.3440299,1.3455501,4089,Bear,1.3496649,1.34796,1.3482549,4092,Bull,1.345685,1.3436301,1.345525,2022-01-13 18:00:00,2022-01-15 02:00:00,2022-01-17 16:00:00,2022-01-25 01:00:00,2022-01-25 17:00:00,2022-01-25 20:00:00,4094,1.3480749,1.346475,1.34691,2022-01-25 22:00:00
